id,gender,id,age,id,brand,RespondentID,Feedback
1131,male,1131,65+,1131,B,1131,Packaging looks premium but freshness could improve. 🤔
1132,female,1132,45-64,1132,A,1132,Best coffe I've had in a while. imo it's one of the better brands. 😅
1133,female,1133,25-44,1133,A,1133,Worth every penny 😕
1134,female,1134,25-44,1134,A,1134,Very balanced flavour
1135,male,1135,45-64,1135,A,1135,Taste is kinda weak 🤔
1136,male,1136,18-24,1136,B,1136,Bit disappointed. Would recomend it to friends.
1137,female,1137,65+,1137,A,1137,Didn't enjoy the aftertaste. imo it's one of the better brands.
1138,male,1138,25-44,1138,B,1138,Works great with milk but black coffee isn't my favourite. Would love a decaf version.
1139,female,1139,18-24,1139,B,1139,Amazing 😍 ☕
1140,male,1140,18-24,1140,B,1140,Yumm 😋 👍
1141,female,1141,25-44,1141,A,1141,Taste is nice but it's a bit pricey. ngl I expected more. 😊
1142,male,1142,18-24,1142,B,1142,My morning feels incomplete without it. 👍
1143,female,1143,25-44,1143,B,1143,Not as fresh as expected. Delivery was realy fast.
1144,female,1144,18-24,1144,B,1144,Very balanced flavour. ❤️
1145,male,1145,65+,1145,A,1145,Very balanced flavour. Hope you keep the quality consistent. 😊
1146,male,1146,25-44,1146,A,1146,"Love the aroma, not a fan of the aftertaste. 👌"
1147,male,1147,25-44,1147,B,1147,Didn't enjoy the aftertaste 👌
1148,male,1148,45-64,1148,A,1148,Coffee arrived stale. Would recomend it to friends. 👌
1149,female,1149,65+,1149,B,1149,Packaging looks premium but freshness could improve. Not bad at all tbh. 👎
1150,male,1150,25-44,1150,A,1150,Love this coffee. Not bad at all tbh. 👌
1151,male,1151,25-44,1151,B,1151,"Love the aroma, not a fan of the aftertaste. Would love a decaf version."
1152,female,1152,65+,1152,A,1152,Super smooth taste.
1153,male,1153,65+,1153,B,1153,Very balanced flavour. Would recommend it to friends. 👍
1154,male,1154,25-44,1154,A,1154,My morning feels incomplete without it. Hope you keep the quality consistent. 😊
1155,female,1155,18-24,1155,A,1155,cofee arrived stale. Please introduce more roast options.
1156,male,1156,18-24,1156,B,1156,Expected better. imo it's one of the better brands. 😍
1157,female,1157,45-64,1157,A,1157,Very balanced flavour. Not bad at all tbh. 👍
1158,female,1158,25-44,1158,A,1158,Best coffee I've had in a while. Hope you keep the quality consistent. ❤️
1159,male,1159,45-64,1159,B,1159,Super smooth taste ❤️
1160,female,1160,65+,1160,A,1160,Packaging looks premium but freshness could improve. Hope you keep the quality consistent. 😊
1161,male,1161,45-64,1161,B,1161,Too bitter for me 👎
1162,female,1162,18-24,1162,B,1162,Works great with milk but black coffee isn't my favourite. 😕
1163,female,1163,65+,1163,A,1163,Taste is kinda weak. Please introduce more roast options.
1164,female,1164,18-24,1164,B,1164,rly enjoying coffe X. ngl I expected more. 👎
1165,female,1165,45-64,1165,B,1165,Yumm 😋
1166,male,1166,25-44,1166,A,1166,Pretty good overall although I expected a stronger roast. Customer service was gr8 too. 😅
1167,female,1167,65+,1167,B,1167,Love this coffee. 😋
1168,male,1168,18-24,1168,A,1168,Pretty good overall although I expected a stronger roast. Would love a decaf version. 😅
1169,female,1169,45-64,1169,A,1169,Worth every penny. ngl I expected more. 😍
1170,female,1170,18-24,1170,A,1170,Really enjoying Coffee X. ☕
1171,female,1171,18-24,1171,B,1171,Way too expensive. Please introduce more roast options. 🤔
1172,female,1172,65+,1172,B,1172,Taste is nice but it's a bit pricey. ❤️
1173,male,1173,45-64,1173,B,1173,Taste is nice but it's a bit pricey. Not bad at all tbh.
1174,male,1174,18-24,1174,A,1174,"Love the aroma, not a fan of the aftertaste. Delivery was realy fast. ❤️"
1175,male,1175,65+,1175,B,1175,The beans smell fantastic. Hope you keep the quality consistent. ❤️
1176,male,1176,18-24,1176,A,1176,Love this coffee. ngl I expected more. 👍
1177,female,1177,65+,1177,B,1177,"Love the aroma, not a fan of the aftertaste. imo it's one of the better brands. 👌"
1178,male,1178,65+,1178,A,1178,Works great with milk but black coffee isn't my favourite. Customer service was great too.
1179,female,1179,45-64,1179,A,1179,Love this coffee. 😕
1180,male,1180,65+,1180,A,1180,Works great with milk but black coffee isn't my favourite. 👌
1181,female,1181,18-24,1181,B,1181,Packaging looks premium but freshness could improve. Delivery was really fast. 😋
1182,male,1182,25-44,1182,A,1182,I'll definitely buy again. Hope you keep the qualty consistent.
1183,male,1183,65+,1183,A,1183,Very balanced flavour 😊
1184,male,1184,45-64,1184,A,1184,Very balanced flavour. Would love a decaf version. 😋
1185,male,1185,65+,1185,B,1185,Wouldn't buy again. Please introduce more roast options. ☕
1186,female,1186,45-64,1186,B,1186,Works great with milk but black coffee isn't my favourite. 😅
1187,female,1187,25-44,1187,A,1187,Taste is kinda weak. Hope you keep the qualty consistent.
1188,male,1188,25-44,1188,B,1188,Really enjoying Coffee X. Customer service was great too. 😍
1189,male,1189,45-64,1189,A,1189,rly enjoying Coffee X. Delivery was really fast. 😕
1190,female,1190,45-64,1190,B,1190,Super smooth taste 😋
1191,female,1191,25-44,1191,B,1191,Pretty good! 😕
1192,female,1192,45-64,1192,B,1192,Worth every penny. Please introduce more roast options. 😋
1193,male,1193,65+,1193,B,1193,I'll definetly buy again. 👍
1194,female,1194,25-44,1194,B,1194,Not as fresh as expected. Would love a decaf version.
1195,male,1195,18-24,1195,A,1195,Taste is kinda weak
1196,female,1196,45-64,1196,A,1196,It's okay. 👍
1197,female,1197,18-24,1197,A,1197,Too expensive 😕 👎
1198,male,1198,18-24,1198,A,1198,My morning feels incomplete without it. Hope you keep the quality consistent. 🤔
1199,male,1199,65+,1199,B,1199,My morning feels incomplete without it. Hope you keep the qualty consistent.
1200,male,1200,18-24,1200,A,1200,Way too expensive. I drink it every morning. ☕
1201,male,1201,65+,1201,B,1201,Super smooth taste. I drink it every morning. 😕
1202,female,1202,65+,1202,B,1202,"Love the aroma, not a fan of the aftertaste. Hope you keep the quality consistent. 😍"
1203,male,1203,25-44,1203,A,1203,Coffee arrived stale. 😊
1204,female,1204,65+,1204,A,1204,Expected better. Customer service was gr8 too.
1205,male,1205,18-24,1205,A,1205,I'll definately buy again. Delivery was really fast.
1206,male,1206,65+,1206,A,1206,Way too expensive. Please introduce more roast options.
1207,female,1207,18-24,1207,A,1207,cofee arrived stale. imo it's one of the better brands.
1208,female,1208,25-44,1208,A,1208,Not bad. 🤔
1209,female,1209,65+,1209,B,1209,Meh.
1210,male,1210,25-44,1210,A,1210,Very balanced flavour. ngl I expected more.
1211,female,1211,25-44,1211,A,1211,Amazing 😍 😅
1212,female,1212,45-64,1212,B,1212,Love this coffe 👍
1213,female,1213,65+,1213,A,1213,I'll definitely buy again. ngl I expected more. 😍
1214,male,1214,45-64,1214,B,1214,Taste is kinda weak 👌
1215,male,1215,45-64,1215,B,1215,Way too expensive. Please introduce more roast options. 😋
1216,male,1216,25-44,1216,B,1216,Worth every penny. ngl I expected more.
1217,female,1217,45-64,1217,A,1217,rly enjoying Coffee X 😍
1218,male,1218,65+,1218,B,1218,Too bitter for me. Would recommend it to friends.
1219,female,1219,25-44,1219,B,1219,Too expensive 😕 😋
1220,male,1220,65+,1220,B,1220,Didn't enjoy the aftertaste 😕
1221,female,1221,45-64,1221,A,1221,Way too expensive. Hope you keep the quality consistent. 😊
1222,male,1222,18-24,1222,B,1222,Pretty good overall although I expected a stronger roast. Customer service was great too.
1223,female,1223,45-64,1223,B,1223,Pretty good overall although I expected a stronger roast. ngl I expected more. 😊
1224,male,1224,65+,1224,B,1224,Packaging looks premium but freshness could improve. 😍
1225,female,1225,18-24,1225,A,1225,Very balanced flavour. imo it's one of the better brands. 🤔
1226,female,1226,18-24,1226,B,1226,Not as fresh as expected. ngl I expected more.
1227,male,1227,65+,1227,B,1227,The beans smell fantastic. Would love a decaf version.
1228,female,1228,65+,1228,B,1228,Works great with milk but black coffee isn't my favourite. Customer service was great too. ❤️
1229,male,1229,45-64,1229,B,1229,"Love the aroma, not a fan of the aftertaste. ngl I expected more."
1230,female,1230,65+,1230,A,1230,Really enjoying Coffee X. Not bad at all tbh.
1231,female,1231,45-64,1231,B,1231,Coffee arrived stale. ngl I expected more. 😋
1232,male,1232,45-64,1232,B,1232,Works gr8 with milk but black coffee isn't my favourite. 👌
1233,male,1233,45-64,1233,B,1233,"Love the aroma, not a fan of the aftertaste. Would recomend it to friends. 😊"
1234,female,1234,45-64,1234,A,1234,Super smooth taste. Would love a decaf version. 🤔
1235,male,1235,25-44,1235,B,1235,Works great with milk but black coffee isn't my favourite. Would love a decaf version. 😊
1236,male,1236,45-64,1236,A,1236,Packaging looks premium but freshness could improve. Please introduce more roast options. 😋
1237,female,1237,18-24,1237,A,1237,Love this coffee. Please introduce more roast options. 👌
1238,male,1238,18-24,1238,B,1238,Packaging looks premium but freshness could improve. Hope you keep the quality consistent. 👌
1239,female,1239,18-24,1239,A,1239,Works great with milk but black coffee isn't my favourite. Hope you keep the qualty consistent. 👌
1240,male,1240,45-64,1240,B,1240,Didn't enjoy the aftertaste ❤️
1241,male,1241,18-24,1241,B,1241,Didn't enjoy the aftertaste. Delivery was really fast. 👌
1242,male,1242,18-24,1242,B,1242,Didn't enjoy the aftertaste. ngl I expected more. 😍
1243,female,1243,45-64,1243,B,1243,Really enjoying Coffee X 🤔
1244,female,1244,65+,1244,A,1244,I'll definately buy again. ngl I expected more.
1245,female,1245,65+,1245,A,1245,Very balanced flavour. Would love a decaf version. 👍
1246,male,1246,25-44,1246,B,1246,Expected better. Please introduce more roast options.
1247,female,1247,18-24,1247,B,1247,Packaging could be better. ngl I expected more.
1248,female,1248,25-44,1248,A,1248,Meh. 😕
1249,male,1249,65+,1249,A,1249,Works great with milk but black coffee isn't my favourite.
1250,female,1250,45-64,1250,B,1250,Didn't enjoy the aftertaste. 👍
1251,female,1251,65+,1251,B,1251,Really enjoying Coffee X. I drink it every morning. ☕
1252,female,1252,18-24,1252,A,1252,coffe arrived stale. Hope you keep the quality consistent.
1253,male,1253,18-24,1253,B,1253,Wouldn't buy again. 👌
1254,female,1254,65+,1254,A,1254,Pretty good overall although I expected a stronger roast. imo it's one of the better brands. 👌
1255,male,1255,25-44,1255,A,1255,Taste is nice but it's a bit pricey. ☕
1256,female,1256,45-64,1256,B,1256,Very balanced flavour. Hope you keep the quality consistent. ☕
1257,female,1257,65+,1257,A,1257,Worth every penny. ❤️
1258,female,1258,45-64,1258,B,1258,The beans smell fantastic. Would recommend it to friends. 😍
1259,male,1259,45-64,1259,B,1259,Pretty good overall although I expected a stronger roast. Please introduce more roast options. 👌
1260,female,1260,45-64,1260,B,1260,Really enjoying cofee X
1261,male,1261,25-44,1261,A,1261,Not as fresh as expected 😕
1262,female,1262,18-24,1262,A,1262,Didn't enjoy the aftertaste. Would love a decaf version. 😋
1263,female,1263,45-64,1263,B,1263,Amazing aroma. 👍
1264,male,1264,45-64,1264,A,1264,Expected better. Would recommend it to friends.
1265,female,1265,25-44,1265,B,1265,Works great with milk but black coffee isn't my favourite. Would recomend it to friends.
1266,female,1266,25-44,1266,A,1266,Worth every penny 😍
1267,female,1267,45-64,1267,B,1267,Expected better. Would love a decaf version.
1268,male,1268,65+,1268,A,1268,Not as fesh as expected
1269,female,1269,25-44,1269,A,1269,Worth every penny 😊
1270,female,1270,18-24,1270,B,1270,Bit disappointed. 😅
1271,female,1271,18-24,1271,B,1271,Super smooth taste. Not bad at all tbh. 😋
1272,male,1272,18-24,1272,A,1272,Not as fresh as expected. I drink it every morning. 😋
1273,male,1273,18-24,1273,A,1273,Amazing aroma
1274,male,1274,65+,1274,B,1274,Pretty good overall although I expected a stronger roast. 😋
1275,female,1275,25-44,1275,A,1275,Taste is nice but it's a bit pricey. Would recommend it to friends. 😕
1276,male,1276,18-24,1276,B,1276,Wouldn't buy again 😅
1277,male,1277,65+,1277,B,1277,Not as fresh as expected. Not bad at all tbh. 👎
1278,female,1278,25-44,1278,A,1278,Expected better. Delivery was really fast. ❤️
1279,female,1279,18-24,1279,A,1279,Super smooth taste 😅
1280,male,1280,65+,1280,A,1280,Coffee arrived stale ☕
1281,female,1281,25-44,1281,A,1281,Yumm 😋 👎
1282,female,1282,65+,1282,B,1282,Really enjoying Coffee X. imo it's one of the better brands. 👌
1283,female,1283,65+,1283,A,1283,Worth every penny 😅
1284,female,1284,65+,1284,B,1284,Way too expensive. Delivery was really fast. ☕
1285,male,1285,45-64,1285,A,1285,Love this coffee. Hope you keep the quality consistent.
1286,female,1286,45-64,1286,B,1286,Love this coffee
1287,female,1287,65+,1287,A,1287,Packaging could be better. 👌
1288,male,1288,65+,1288,A,1288,Super smooth taste. Hope you keep the quality consistent. ☕
1289,male,1289,45-64,1289,B,1289,Coffee arrived stale. imo it's one of the better brands. 😋
1290,female,1290,45-64,1290,B,1290,Pretty good overall although I expected a stronger roast. 🤔
1291,female,1291,18-24,1291,A,1291,Taste is nice but it's a bit pricey. Would recommend it to friends.
1292,female,1292,65+,1292,B,1292,Way too expensive. I drink it every morning. 😍
1293,female,1293,18-24,1293,A,1293,Taste is kinda weak. Would love a decaf version.
1294,female,1294,45-64,1294,A,1294,My morning feels incomplete without it. 😊
1295,female,1295,18-24,1295,B,1295,Bit disappointed. Please introduce more roast options. 😍
1296,male,1296,25-44,1296,B,1296,My morning feels incomplete without it. Would recommend it to friends. 😅
1297,male,1297,65+,1297,A,1297,Love this coffee. Not bad at all tbh.
1298,male,1298,45-64,1298,B,1298,Super smooth taste. I drink it every morning. 🤔
1299,male,1299,18-24,1299,B,1299,Didn't enjoy the aftertaste. Delivery was realy fast.
1300,female,1300,45-64,1300,B,1300,Works gr8 with milk but black coffee isn't my favourite. Not bad at all tbh.
1301,male,1301,25-44,1301,B,1301,I'll definitely buy again 👍
1302,female,1302,45-64,1302,B,1302,Amazing aroma. ngl I expected more.
1303,female,1303,18-24,1303,A,1303,Packaging looks premium but freshness could improve. Please introduce more roast options.
1304,female,1304,18-24,1304,B,1304,I'll definetly buy again. Not bad at all tbh. ☕
1305,female,1305,65+,1305,B,1305,10/10 ❤️ ❤️
1306,male,1306,65+,1306,A,1306,Really enjoying Coffee X. ngl I expected more.
1307,female,1307,18-24,1307,B,1307,Best coffee I've had in a while. I drink it every morning. 😊
1308,female,1308,18-24,1308,A,1308,The beans smell fantastic. Would recomend it to friends.
1309,male,1309,65+,1309,A,1309,Could be better.
1310,female,1310,25-44,1310,A,1310,Wouldn't buy again. Delivery was rly fast.
1311,female,1311,25-44,1311,B,1311,Best coffee I've had in a while. Would recommend it to friends. 😊
1312,male,1312,65+,1312,A,1312,Didn't enjoy the aftertaste. imo it's one of the better brands. 👎
1313,female,1313,25-44,1313,A,1313,Wouldn't buy again. I drink it every morning.
1314,female,1314,45-64,1314,B,1314,realy enjoying coffe X.
1315,male,1315,45-64,1315,B,1315,Yumm 😋 😍
1316,female,1316,25-44,1316,A,1316,Didn't enjoy the aftertaste. Would love a decaf version. 👎
1317,female,1317,45-64,1317,B,1317,My morning feels incomplete without it. ngl I expected more.
1318,male,1318,25-44,1318,B,1318,Best coffee I've had in a while 🤔
1319,male,1319,45-64,1319,A,1319,"Love the aroma, not a fan of the aftertaste. Hope you keep the qualty consistent. 😋"
1320,male,1320,18-24,1320,A,1320,Packaging looks premium but freshness could improve. Would recommend it to friends.
1321,male,1321,25-44,1321,B,1321,Taste is nice but it's a bit pricey. Please introduce more roast options. 👍
1322,male,1322,65+,1322,A,1322,The beans smell fantastic. Delivery was really fast.
1323,female,1323,18-24,1323,A,1323,Worth every penny. Not bad at all tbh.
1324,male,1324,65+,1324,A,1324,rly enjoying cofee X 😊
1325,female,1325,18-24,1325,B,1325,My morning feels incomplete without it 👍
1326,male,1326,45-64,1326,A,1326,"Love the aroma, not a fan of the aftertaste. I drink it every morning. 😕"
1327,male,1327,25-44,1327,B,1327,I'll definitely buy again. Delivery was really fast. ❤️
1328,female,1328,45-64,1328,A,1328,Very balanced flavour. 😊
1329,male,1329,25-44,1329,B,1329,Really enjoying cofee X. Would love a decaf version.
1330,female,1330,18-24,1330,A,1330,Bit disappointed. Hope you keep the quality consistent. 😋
1331,male,1331,45-64,1331,A,1331,Very balanced flavour. I drink it every morning. 👎
1332,male,1332,65+,1332,A,1332,Expected better. Not bad at all tbh. 😅
1333,male,1333,65+,1333,A,1333,Amazing aroma. Please introduce more roast options. 😍
1334,female,1334,25-44,1334,B,1334,Taste is kinda weak 😊
1335,male,1335,25-44,1335,A,1335,I'll definitely buy again. 😍
1336,male,1336,45-64,1336,B,1336,Meh. 😊
1337,female,1337,65+,1337,B,1337,Way too expensive. I drink it every morning. 😋
1338,female,1338,25-44,1338,A,1338,Love this coffe
1339,female,1339,45-64,1339,A,1339,My morning feels incomplete without it. Delivery was really fast. 😅
1340,female,1340,18-24,1340,B,1340,10/10 ❤️ 🤔
1341,female,1341,45-64,1341,B,1341,Taste is nice but it's a bit pricey. Customer service was gr8 too.
1342,female,1342,25-44,1342,A,1342,Bit disappointed. Please introduce more roast options.
1343,male,1343,18-24,1343,A,1343,Expected better. imo it's one of the better brands.
1344,male,1344,45-64,1344,B,1344,Yumm 😋 😅
1345,female,1345,45-64,1345,A,1345,Pretty good overall although I expected a stronger roast. Would recommend it to friends.
1346,male,1346,65+,1346,A,1346,Bit disappointed. imo it's one of the better brands. 😅
1347,female,1347,45-64,1347,B,1347,Worth every penny. 👎
1348,male,1348,25-44,1348,B,1348,Really enjoying coffe X. Hope you keep the quality consistent.
1349,male,1349,45-64,1349,A,1349,Not as fresh as expected. Would recommend it to friends.
1350,male,1350,25-44,1350,B,1350,Packaging looks premium but freshness could improve. Would recommend it to friends. ☕
1351,male,1351,45-64,1351,A,1351,My morning feels incomplete without it. Please introduce more roast options. 😅
1352,female,1352,18-24,1352,A,1352,Packaging could be better. imo it's one of the better brands. 👎
1353,male,1353,18-24,1353,B,1353,The beans smell fantastic.
1354,female,1354,18-24,1354,A,1354,Super smooth taste. Not bad at all tbh.
1355,male,1355,65+,1355,A,1355,Not as fresh as expected. Please introduce more roast options. 😅
1356,male,1356,18-24,1356,A,1356,cofee arrived stale.
1357,female,1357,65+,1357,B,1357,Really enjoying Coffee X. Would recomend it to friends.
1358,female,1358,25-44,1358,B,1358,Meh. 👍
1359,male,1359,25-44,1359,A,1359,Packaging could be better. Delivery was really fast. 👌
1360,female,1360,65+,1360,B,1360,Worth every penny. Customer service was great too. 👎
1361,male,1361,25-44,1361,A,1361,Packaging looks premium but freshness could improve. ngl I expected more. ☕
1362,female,1362,25-44,1362,B,1362,Amazing aroma. Customer service was great too. 😕
1363,male,1363,65+,1363,A,1363,Works gr8 with milk but black cofee isn't my favourite. ❤️
1364,male,1364,18-24,1364,A,1364,Best coffee I've had in a while. Would love a decaf version. ☕
1365,male,1365,45-64,1365,B,1365,Packaging looks premium but freshness could improve. ngl I expected more.
1366,male,1366,65+,1366,A,1366,The beans smell fantastic. I drink it every morning. ☕
1367,female,1367,25-44,1367,A,1367,Coffee arrived stale. Delivery was really fast. 👌
1368,male,1368,45-64,1368,A,1368,Super smooth taste. ngl I expected more. 👍
1369,male,1369,65+,1369,A,1369,cofee arrived stale. ngl I expected more.
1370,male,1370,25-44,1370,A,1370,Packaging looks premium but freshness could improve. Not bad at all tbh.
1371,female,1371,45-64,1371,B,1371,Worth every penny. Hope you keep the qualty consistent.
1372,male,1372,25-44,1372,A,1372,Best coffee I've had in a while. Customer service was great too. 😅
1373,male,1373,18-24,1373,A,1373,My morning feels incomplete without it 😊
1374,female,1374,25-44,1374,A,1374,Amazing aroma 😕
1375,female,1375,45-64,1375,B,1375,Works gr8 with milk but black coffee isn't my favourite.
1376,male,1376,45-64,1376,A,1376,My morning feels incomplete without it. 😕
1377,male,1377,25-44,1377,B,1377,Amazing aroma. imo it's one of the better brands. 👌
1378,female,1378,65+,1378,A,1378,Super smooth taste. Delivery was really fast. 😍
1379,male,1379,45-64,1379,B,1379,Taste is nice but it's a bit pricey. Hope you keep the quality consistent. 👍
1380,female,1380,18-24,1380,B,1380,Amazing aroma. Customer service was great too. 👌
1381,female,1381,65+,1381,B,1381,Way too expensive
1382,female,1382,18-24,1382,A,1382,Too bitter for me. Delivery was really fast. ❤️
1383,male,1383,25-44,1383,A,1383,Expected better. I drink it every morning.
1384,female,1384,65+,1384,A,1384,Packaging could be better 👍
1385,female,1385,45-64,1385,A,1385,Packaging looks premium but freshness could improve. I drink it every morning. 😋
1386,female,1386,18-24,1386,A,1386,Packaging could be better. Would love a decaf version.
1387,male,1387,65+,1387,B,1387,Coffee arrived stale. Not bad at all tbh. 👎
1388,male,1388,65+,1388,B,1388,Pretty good overall although I expected a stronger roast. Please introduce more roast options. 😊
1389,male,1389,18-24,1389,B,1389,Didn't enjoy the aftertaste. 😍
1390,male,1390,45-64,1390,B,1390,My morning feels incomplete without it. Not bad at all tbh.
1391,male,1391,45-64,1391,A,1391,Packaging could be better. Customer service was great too.
1392,female,1392,65+,1392,B,1392,Love this coffe Please introduce more roast options.
1393,female,1393,25-44,1393,A,1393,Packaging looks premium but freshness could improve. Would recommend it to friends. 😕
1394,male,1394,65+,1394,A,1394,Worth every penny. Hope you keep the quality consistent. 👍
1395,male,1395,45-64,1395,A,1395,Best coffee I've had in a while. imo it's one of the better brands.
1396,male,1396,45-64,1396,B,1396,Too bitter for me. Delivery was really fast. 😅
1397,female,1397,45-64,1397,B,1397,Best coffee I've had in a while. Would recommend it to friends. ❤️
1398,female,1398,25-44,1398,B,1398,Taste is nice but it's a bit pricey. ngl I expected more. 😍
1399,female,1399,45-64,1399,A,1399,Super smooth taste. I drink it every morning.
1400,female,1400,25-44,1400,B,1400,Didn't enjoy the aftertaste. Delivery was really fast.
1401,female,1401,18-24,1401,A,1401,Not as fesh as expected. Would love a decaf version.
1402,female,1402,25-44,1402,A,1402,Packaging could be better. Hope you keep the quality consistent.
1403,male,1403,65+,1403,A,1403,Pretty good overall although I expected a stronger roast. Hope you keep the quality consistent.
1404,male,1404,25-44,1404,A,1404,Worth every penny. Delivery was really fast. ☕
1405,female,1405,45-64,1405,A,1405,Coffee arrived stale.
1406,male,1406,25-44,1406,A,1406,Not bad. 😕
1407,male,1407,45-64,1407,B,1407,It's okay. 😕
1408,female,1408,45-64,1408,A,1408,Way too expensive. Delivery was really fast.
1409,male,1409,45-64,1409,A,1409,Not bad. 😅
1410,female,1410,45-64,1410,B,1410,"Love the aroma, not a fan of the aftertaste. ngl I expected more. 😅"
1411,female,1411,45-64,1411,B,1411,Love this coffee. 👌
1412,female,1412,25-44,1412,A,1412,Not as fresh as expected. imo it's one of the better brands. 😅
1413,female,1413,18-24,1413,B,1413,coffe arrived stale.
1414,female,1414,18-24,1414,B,1414,Super smooth taste. Please introduce more roast options.
1415,male,1415,25-44,1415,B,1415,Didn't enjoy the aftertaste. imo it's one of the better brands. ☕
1416,female,1416,18-24,1416,B,1416,Pretty good overall although I expected a stronger roast. imo it's one of the better brands. 😍
1417,female,1417,25-44,1417,B,1417,My morning feels incomplete without it. I drink it every morning. 😕
1418,male,1418,45-64,1418,A,1418,Bit disappointed.
1419,male,1419,45-64,1419,A,1419,Way too expensive. Would love a decaf version. ☕
1420,male,1420,45-64,1420,B,1420,Taste is kinda weak 😕
1421,female,1421,25-44,1421,A,1421,Amazing aroma. Not bad at all tbh. ☕
1422,male,1422,65+,1422,B,1422,Love this coffee. Hope you keep the qualty consistent.
1423,male,1423,45-64,1423,A,1423,Best coffee I've had in a while. I drink it every morning.
1424,female,1424,18-24,1424,A,1424,Super smooth taste. 👍
1425,female,1425,45-64,1425,A,1425,Worth every penny. Would recommend it to friends. 👎
1426,male,1426,25-44,1426,A,1426,Works great with milk but black coffee isn't my favourite. ngl I expected more. 😊
1427,male,1427,65+,1427,A,1427,Way too expensive ❤️
1428,female,1428,25-44,1428,A,1428,Love this coffe Would love a decaf version. ❤️
1429,male,1429,65+,1429,A,1429,Works gr8 with milk but black coffee isn't my favourite. 😅
1430,female,1430,45-64,1430,A,1430,Wouldn't buy again. Hope you keep the quality consistent.
1431,female,1431,25-44,1431,A,1431,Super smooth taste. Hope you keep the quality consistent.
1432,male,1432,65+,1432,B,1432,Coffee arrived stale. imo it's one of the better brands. 🤔
1433,female,1433,45-64,1433,A,1433,My morning feels incomplete without it. Please introduce more roast options. 😍
1434,female,1434,65+,1434,B,1434,Yumm 😋 😕
1435,male,1435,25-44,1435,A,1435,Worth every penny ☕
1436,female,1436,65+,1436,B,1436,Too bitter for me. Not bad at all tbh. 😅
1437,male,1437,18-24,1437,B,1437,Taste is nice but it's a bit pricey. 😊
1438,male,1438,25-44,1438,B,1438,Best coffee I've had in a while. imo it's one of the better brands. 😕
1439,female,1439,18-24,1439,B,1439,Not as fresh as expected. ❤️
1440,male,1440,18-24,1440,A,1440,Amazing aroma. 😊
1441,female,1441,18-24,1441,B,1441,Very balanced flavour. 👌
1442,female,1442,65+,1442,A,1442,Very balanced flavour. ngl I expected more. 😍
1443,male,1443,25-44,1443,B,1443,Super smooth taste. Customer service was gr8 too.
1444,female,1444,65+,1444,A,1444,I'll definitely buy again. 👎
1445,male,1445,45-64,1445,A,1445,Love this coffee 😋
1446,female,1446,25-44,1446,B,1446,Super smooth taste 👌
1447,male,1447,18-24,1447,A,1447,Amazing aroma. Not bad at all tbh.
1448,male,1448,25-44,1448,B,1448,Not as fesh as expected. Would reccomend it to friends.
1449,female,1449,65+,1449,A,1449,I'll definitely buy again. Would recommend it to friends. ❤️
1450,female,1450,65+,1450,A,1450,My morning feels incomplete without it. Would love a decaf version.
1451,female,1451,25-44,1451,B,1451,Amazing aroma 😅
1452,male,1452,45-64,1452,B,1452,Amazing aroma. Would love a decaf version. 👎
1453,female,1453,18-24,1453,B,1453,Taste is kinda weak. Would love a decaf version. 🤔
1454,female,1454,25-44,1454,A,1454,Taste is kinda weak. ngl I expected more.
1455,male,1455,45-64,1455,A,1455,Super smooth taste. Customer service was great too. ☕
1456,female,1456,45-64,1456,A,1456,I'll definitely buy again. I drink it every morning. 👌
1457,female,1457,65+,1457,A,1457,Best coffe I've had in a while.
1458,male,1458,25-44,1458,B,1458,Coffee arrived stale. Hope you keep the qualty consistent. 🤔
1459,male,1459,25-44,1459,A,1459,Works gr8 with milk but black cofee isn't my favourite. Delivery was really fast.
1460,male,1460,45-64,1460,A,1460,Wouldn't buy again. Not bad at all tbh. 😕
1461,male,1461,25-44,1461,A,1461,Amazing aroma. Hope you keep the quality consistent. 👎
1462,male,1462,25-44,1462,A,1462,My morning feels incomplete without it. Delivery was really fast.
1463,male,1463,18-24,1463,B,1463,I'll definitely buy again. Would recommend it to friends. 😋
1464,male,1464,18-24,1464,B,1464,Amazing aroma 😊
1465,male,1465,65+,1465,B,1465,Wouldn't buy again. Customer service was great too. 😅
1466,male,1466,25-44,1466,B,1466,Amazing aroma. ngl I expected more. 😕
1467,female,1467,65+,1467,B,1467,"Love the aroma, not a fan of the aftertaste. 😋"
1468,male,1468,18-24,1468,B,1468,Works gr8 with milk but black cofee isn't my favourite. Customer service was great too.
1469,male,1469,25-44,1469,A,1469,My morning feels incomplete without it. I drink it every morning. 😅
1470,female,1470,65+,1470,A,1470,Expected better 😅
1471,male,1471,25-44,1471,B,1471,Pretty good overall although I expected a stronger roast. I drink it every morning. 😋
1472,male,1472,65+,1472,B,1472,Didn't enjoy the aftertaste. Hope you keep the quality consistent. 😊
1473,female,1473,45-64,1473,A,1473,Love it ☕ ❤️
1474,male,1474,45-64,1474,A,1474,My morning feels incomplete without it. Please introduce more roast options. 👌
1475,female,1475,25-44,1475,A,1475,My morning feels incomplete without it. Customer service was great too. 😍
1476,male,1476,65+,1476,A,1476,Too bitter for me. ☕
1477,female,1477,25-44,1477,A,1477,Very balanced flavour. imo it's one of the better brands.
