1366,male,45-64,B,Packaging looks premium but freshness could improve. ngl I expected more.
1367,male,65+,A,The beans smell fantastic. I drink it every morning. ☕
1368,female,25-44,A,Coffee arrived stale. Delivery was really fast. 👌
1369,male,45-64,A,Super smooth taste. ngl I expected more. 👍
1370,male,65+,A,cofee arrived stale. ngl I expected more.
1371,male,25-44,A,Packaging looks premium but freshness could improve. Not bad at all tbh.
1372,female,45-64,B,Worth every penny. Hope you keep the qualty consistent.
1373,male,25-44,A,Best coffee I've had in a while. Customer service was great too. 😅
1374,male,18-24,A,My morning feels incomplete without it 😊
1375,female,25-44,A,Amazing aroma 😕
1376,female,45-64,B,Works gr8 with milk but black coffee isn't my favourite.
1377,male,45-64,A,My morning feels incomplete without it. 😕
1378,male,25-44,B,Amazing aroma. imo it's one of the better brands. 👌
1379,female,65+,A,Super smooth taste. Delivery was really fast. 😍
1380,male,45-64,B,Taste is nice but it's a bit pricey. Hope you keep the quality consistent. 👍
1381,female,18-24,B,Amazing aroma. Customer service was great too. 👌
1382,female,65+,B,Way too expensive
1383,female,18-24,A,Too bitter for me. Delivery was really fast. ❤️
1384,male,25-44,A,Expected better. I drink it every morning.
1385,female,65+,A,Packaging could be better 👍
1386,female,45-64,A,Packaging looks premium but freshness could improve. I drink it every morning. 😋
1387,female,18-24,A,Packaging could be better. Would love a decaf version.
1388,male,65+,B,Coffee arrived stale. Not bad at all tbh. 👎
1389,male,65+,B,Pretty good overall although I expected a stronger roast. Please introduce more roast options. 😊
1390,male,18-24,B,Didn't enjoy the aftertaste. 😍
1391,male,45-64,B,My morning feels incomplete without it. Not bad at all tbh.
1392,male,45-64,A,Packaging could be better. Customer service was great too.
1393,female,65+,B,Love this coffe Please introduce more roast options.
1394,female,25-44,A,Packaging looks premium but freshness could improve. Would recommend it to friends. 😕
1395,male,65+,A,Worth every penny. Hope you keep the quality consistent. 👍
1396,male,45-64,A,Best coffee I've had in a while. imo it's one of the better brands.
1397,male,45-64,B,Too bitter for me. Delivery was really fast. 😅
1398,female,45-64,B,Best coffee I've had in a while. Would recommend it to friends. ❤️
1399,female,25-44,B,Taste is nice but it's a bit pricey. ngl I expected more. 😍
1400,female,45-64,A,Super smooth taste. I drink it every morning.
1401,female,25-44,B,Didn't enjoy the aftertaste. Delivery was really fast.
1402,female,18-24,A,Not as fesh as expected. Would love a decaf version.
1403,female,25-44,A,Packaging could be better. Hope you keep the quality consistent.
1404,male,65+,A,Pretty good overall although I expected a stronger roast. Hope you keep the quality consistent.
1405,male,25-44,A,Worth every penny. Delivery was really fast. ☕
1406,female,45-64,A,Coffee arrived stale.
1407,male,25-44,A,Not bad. 😕
1408,male,45-64,B,It's okay. 😕
1409,female,45-64,A,Way too expensive. Delivery was really fast.
1410,male,45-64,A,Not bad. 😅
1411,female,45-64,B,"Love the aroma, not a fan of the aftertaste. ngl I expected more. 😅"
1412,female,45-64,B,Love this coffee. 👌
1413,female,25-44,A,Not as fresh as expected. imo it's one of the better brands. 😅
1414,female,18-24,B,coffe arrived stale.
1415,female,18-24,B,Super smooth taste. Please introduce more roast options.
1416,male,25-44,B,Didn't enjoy the aftertaste. imo it's one of the better brands. ☕
1417,female,18-24,B,Pretty good overall although I expected a stronger roast. imo it's one of the better brands. 😍
1418,female,25-44,B,My morning feels incomplete without it. I drink it every morning. 😕
1419,male,45-64,A,Bit disappointed.
1420,male,45-64,A,Way too expensive. Would love a decaf version. ☕
1421,male,45-64,B,Taste is kinda weak 😕
1422,female,25-44,A,Amazing aroma. Not bad at all tbh. ☕
1423,male,65+,B,Love this coffee. Hope you keep the qualty consistent.
1424,male,45-64,A,Best coffee I've had in a while. I drink it every morning.
1425,female,18-24,A,Super smooth taste. 👍
1426,female,45-64,A,Worth every penny. Would recommend it to friends. 👎
1427,male,25-44,A,Works great with milk but black coffee isn't my favourite. ngl I expected more. 😊
1428,male,65+,A,Way too expensive ❤️
1429,female,25-44,A,Love this coffe Would love a decaf version. ❤️
1430,male,65+,A,Works gr8 with milk but black coffee isn't my favourite. 😅
1431,female,45-64,A,Wouldn't buy again. Hope you keep the quality consistent.
1432,female,25-44,A,Super smooth taste. Hope you keep the quality consistent.
1433,male,65+,B,Coffee arrived stale. imo it's one of the better brands. 🤔
1434,female,45-64,A,My morning feels incomplete without it. Please introduce more roast options. 😍
1435,female,65+,B,Yumm 😋 😕
1436,male,25-44,A,Worth every penny ☕
1437,female,65+,B,Too bitter for me. Not bad at all tbh. 😅
1438,male,18-24,B,Taste is nice but it's a bit pricey. 😊
1439,male,25-44,B,Best coffee I've had in a while. imo it's one of the better brands. 😕
1440,female,18-24,B,Not as fresh as expected. ❤️
1441,male,18-24,A,Amazing aroma. 😊
1442,female,18-24,B,Very balanced flavour. 👌
1443,female,65+,A,Very balanced flavour. ngl I expected more. 😍
1444,male,25-44,B,Super smooth taste. Customer service was gr8 too.
1445,female,65+,A,I'll definitely buy again. 👎
1446,male,45-64,A,Love this coffee 😋
1447,female,25-44,B,Super smooth taste 👌
1448,male,18-24,A,Amazing aroma. Not bad at all tbh.
1449,male,25-44,B,Not as fesh as expected. Would reccomend it to friends.
1450,female,65+,A,I'll definitely buy again. Would recommend it to friends. ❤️
1451,female,65+,A,My morning feels incomplete without it. Would love a decaf version.
1452,female,25-44,B,Amazing aroma 😅
1453,male,45-64,B,Amazing aroma. Would love a decaf version. 👎
1454,female,18-24,B,Taste is kinda weak. Would love a decaf version. 🤔
1455,female,25-44,A,Taste is kinda weak. ngl I expected more.
1456,male,45-64,A,Super smooth taste. Customer service was great too. ☕
1457,female,45-64,A,I'll definitely buy again. I drink it every morning. 👌
1458,female,65+,A,Best coffe I've had in a while.
1459,male,25-44,B,Coffee arrived stale. Hope you keep the qualty consistent. 🤔
1460,male,25-44,A,Works gr8 with milk but black cofee isn't my favourite. Delivery was really fast.
1461,male,45-64,A,Wouldn't buy again. Not bad at all tbh. 😕
1462,male,25-44,A,Amazing aroma. Hope you keep the quality consistent. 👎
1463,male,25-44,A,My morning feels incomplete without it. Delivery was really fast.
1464,male,18-24,B,I'll definitely buy again. Would recommend it to friends. 😋
1465,male,18-24,B,Amazing aroma 😊
1466,male,65+,B,Wouldn't buy again. Customer service was great too. 😅
1467,male,25-44,B,Amazing aroma. ngl I expected more. 😕
1468,female,65+,B,"Love the aroma, not a fan of the aftertaste. 😋"
1469,male,18-24,B,Works gr8 with milk but black cofee isn't my favourite. Customer service was great too.
1470,male,25-44,A,My morning feels incomplete without it. I drink it every morning. 😅
1471,female,65+,A,Expected better 😅
1472,male,25-44,B,Pretty good overall although I expected a stronger roast. I drink it every morning. 😋
1473,male,65+,B,Didn't enjoy the aftertaste. Hope you keep the quality consistent. 😊
1474,female,45-64,A,Love it ☕ ❤️
1475,male,45-64,A,My morning feels incomplete without it. Please introduce more roast options. 👌
1476,female,25-44,A,My morning feels incomplete without it. Customer service was great too. 😍
1477,male,65+,A,Too bitter for me. ☕
1478,female,25-44,A,Very balanced flavour. imo it's one of the better brands.
1479,female,25-44,A,Didn't enjoy the aftertaste. imo it's one of the better brands. 😊
1480,male,65+,B,Meh. 😅
1481,female,65+,B,Super smooth taste. Delivery was really fast.
1482,female,45-64,B,Super smooth taste. Customer service was great too. 👌
1483,male,25-44,B,Taste is nice but it's a bit pricey. Hope you keep the quality consistent. 👎
1484,male,45-64,B,Worth every penny. imo it's one of the better brands. ❤️
1485,female,18-24,B,Works great with milk but black coffee isn't my favourite. ngl I expected more. 😍
1486,male,18-24,A,Very balanced flavour 👌
1487,male,45-64,B,Love this coffee. 😅
1488,male,25-44,B,Pretty good! ❤️
1489,female,25-44,A,Pretty good overall although I expected a stronger roast. ❤️
1490,female,65+,B,I'll definitely buy again. Hope you keep the quality consistent. 😅
1491,male,65+,A,Very balanced flavour ❤️
1492,male,45-64,A,Wouldn't buy again. Would love a decaf version. 😅
1493,female,45-64,A,Too bitter for me. Delivery was really fast. 😕
1494,male,18-24,A,Super smooth taste. Would recomend it to friends.
1495,male,45-64,B,Didn't enjoy the aftertaste.
1496,female,65+,A,Really enjoying Coffee X. imo it's one of the better brands. 😊
1497,female,65+,B,Bit disappointed 👌
1498,female,18-24,A,Taste is kinda weak. Hope you keep the quality consistent.
1499,female,18-24,B,Packaging looks premium but freshness could improve. Would love a decaf version. 😍
1500,female,65+,B,My morning feels incomplete without it. 👎
1501,male,25-44,A,Not as fesh as expected. Delivery was really fast.
1502,,,,Feedback
